pair_idx,imageA_name,imageB_name,annotation_idx,pt1_img,pt1_x,pt1_y,pt2_img,pt2_x,pt2_y,label,temperature
5,CE3_BMYK_PCAML-C-007_SCI_N_20140113190654_20140113190654_0008_A.png,CE3_BMYK_PCAMR-C-011_SCI_N_20131224190411_20131224190411_0006_A.png,1,1,1858,1296,1,231,316,0,0.1074
5,CE3_BMYK_PCAML-C-007_SCI_N_20140113190654_20140113190654_0008_A.png,CE3_BMYK_PCAMR-C-011_SCI_N_20131224190411_20131224190411_0006_A.png,2,0,315,262,1,1974,1527,0,0.1074
6,CE3_BMYK_PCAML-C-003_SCI_N_20131224185608_20131224185608_0006_A.png,CE3_BMYK_PCAML-C-035_SCI_N_20131224193744_20131224193744_0006_A.png,0,0,1228,478,0,1008,948,0,0.2323
6,CE3_BMYK_PCAML-C-003_SCI_N_20131224185608_20131224185608_0006_A.png,CE3_BMYK_PCAML-C-035_SCI_N_20131224193744_20131224193744_0006_A.png,1,1,1764,478,0,1323,979,0,0.2323
6,CE3_BMYK_PCAML-C-003_SCI_N_20131224185608_20131224185608_0006_A.png,CE3_BMYK_PCAML-C-035_SCI_N_20131224193744_20131224193744_0006_A.png,2,0,420,347,1,1627,216,0,0.2323
7,CE3_BMYK_PCAML-C-055_SCI_N_20140112141012_20140112141012_0007_A.png,CE3_BMYK_PCAMR-C-018_SCI_N_20131224191128_20131224191128_0006_A.png,0,1,336,200,1,1396,177,-1,0.0771
7,CE3_BMYK_PCAML-C-055_SCI_N_20140112141012_20140112141012_0007_A.png,CE3_BMYK_PCAMR-C-018_SCI_N_20131224191128_20131224191128_0006_A.png,1,1,231,1296,1,2079,185,-1,0.0771
7,CE3_BMYK_PCAML-C-055_SCI_N_20140112141012_20140112141012_0007_A.png,CE3_BMYK_PCAMR-C-018_SCI_N_20131224191128_20131224191128_0006_A.png,2,0,1344,254,0,829,1234,0,0.0771
8,CE3_BMYK_PCAML-C-024_SCI_N_20140113192435_20140113192435_0008_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140113195844_20140113195844_0008_A.png,0,0,535,1473,1,924,1164,1,0.1133
8,CE3_BMYK_PCAML-C-024_SCI_N_20140113192435_20140113192435_0008_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140113195844_20140113195844_0008_A.png,1,0,525,617,1,1585,1272,1,0.1133
8,CE3_BMYK_PCAML-C-024_SCI_N_20140113192435_20140113192435_0008_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140113195844_20140113195844_0008_A.png,2,1,262,1103,0,1879,169,-1,0.1133
9,CE3_BMYK_PCAML-C-008_SCI_N_20140113190757_20140113190757_0008_A.png,CE3_BMYK_PCAML-C-030_SCI_N_20131224193232_20131224193232_0006_A.png,0,0,1596,1249,0,798,1311,0,0.5255
9,CE3_BMYK_PCAML-C-008_SCI_N_20140113190757_20140113190757_0008_A.png,CE3_BMYK_PCAML-C-030_SCI_N_20131224193232_20131224193232_0006_A.png,1,0,1386,293,0,325,894,-1,0.5255
9,CE3_BMYK_PCAML-C-008_SCI_N_20140113190757_20140113190757_0008_A.png,CE3_BMYK_PCAML-C-030_SCI_N_20131224193232_20131224193232_0006_A.png,2,0,1302,956,1,1260,1550,1,0.5255
10,CE3_BMYK_PCAML-C-011_SCI_N_20140113191104_20140113191104_0008_A.png,CE3_BMYK_PCAMR-C-048_SCI_N_20131224195100_20131224195100_0006_A.png,0,1,1333,1365,1,913,1488,0,0.0785
10,CE3_BMYK_PCAML-C-011_SCI_N_20140113191104_20140113191104_0008_A.png,CE3_BMYK_PCAMR-C-048_SCI_N_20131224195100_20131224195100_0006_A.png,1,1,1029,941,1,273,208,1,0.0785
10,CE3_BMYK_PCAML-C-011_SCI_N_20140113191104_20140113191104_0008_A.png,CE3_BMYK_PCAMR-C-048_SCI_N_20131224195100_20131224195100_0006_A.png,2,1,409,1527,0,241,1103,1,0.0785
11,CE3_BMYK_PCAML-C-047_SCI_N_20140112140153_20140112140153_0007_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140112133121_20140112133121_0007_A.png,0,1,1575,1257,1,1491,293,-1,0.2632
11,CE3_BMYK_PCAML-C-047_SCI_N_20140112140153_20140112140153_0007_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140112133121_20140112133121_0007_A.png,1,0,252,972,1,1186,462,1,0.2632
11,CE3_BMYK_PCAML-C-047_SCI_N_20140112140153_20140112140153_0007_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140112133121_20140112133121_0007_A.png,2,0,640,1373,1,1081,879,1,0.2632
12,CE3_BMYK_PCAML-C-022_SCI_N_20140113192231_20140113192231_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20140113190843_20140113190843_0008_A.png,0,0,787,462,1,714,1427,1,0.1767
12,CE3_BMYK_PCAML-C-022_SCI_N_20140113192231_20140113192231_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20140113190843_20140113190843_0008_A.png,1,0,315,748,0,1743,362,-1,0.1767
12,CE3_BMYK_PCAML-C-022_SCI_N_20140113192231_20140113192231_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20140113190843_20140113190843_0008_A.png,2,1,451,1195,0,304,1272,1,0.1767
13,CE3_BMYK_PCAML-C-019_SCI_N_20140113191923_20140113191923_0008_A.png,CE3_BMYK_PCAML-C-048_SCI_N_20140112140255_20140112140255_0007_A.png,0,0,1207,594,1,283,246,-1,0.2087
13,CE3_BMYK_PCAML-C-019_SCI_N_20140113191923_20140113191923_0008_A.png,CE3_BMYK_PCAML-C-048_SCI_N_20140112140255_20140112140255_0007_A.png,1,0,840,864,1,1701,910,0,0.2087
13,CE3_BMYK_PCAML-C-019_SCI_N_20140113191923_20140113191923_0008_A.png,CE3_BMYK_PCAML-C-048_SCI_N_20140112140255_20140112140255_0007_A.png,2,1,1879,385,1,976,1103,1,0.2087
14,CE3_BMYK_PCAML-C-002_SCI_N_20131224185505_20131224185505_0006_A.png,CE3_BMYK_PCAML-C-034_SCI_N_20140113193709_20140113193709_0008_A.png,0,0,1701,1095,1,672,717,1,0.2462
14,CE3_BMYK_PCAML-C-002_SCI_N_20131224185505_20131224185505_0006_A.png,CE3_BMYK_PCAML-C-034_SCI_N_20140113193709_20140113193709_0008_A.png,1,0,315,1064,1,1858,1257,-1,0.2462
14,CE3_BMYK_PCAML-C-002_SCI_N_20131224185505_20131224185505_0006_A.png,CE3_BMYK_PCAML-C-034_SCI_N_20140113193709_20140113193709_0008_A.png,2,1,819,1103,1,745,385,-1,0.2462
15,CE3_BMYK_PCAMR-C-002_SCI_N_20131221195052_20131221195052_0005_A.png,CE3_BMYK_PCAMR-C-024_SCI_N_20131224191743_20131224191743_0006_A.png,0,1,378,470,0,661,285,-1,0.1533
15,CE3_BMYK_PCAMR-C-002_SCI_N_20131221195052_20131221195052_0005_A.png,CE3_BMYK_PCAMR-C-024_SCI_N_20131224191743_20131224191743_0006_A.png,1,0,1732,293,1,913,1211,1,0.1533
15,CE3_BMYK_PCAMR-C-002_SCI_N_20131221195052_20131221195052_0005_A.png,CE3_BMYK_PCAMR-C-024_SCI_N_20131224191743_20131224191743_0006_A.png,2,0,252,578,1,1176,879,1,0.1533
16,CE3_BMYK_PCAML-C-005_SCI_N_20131224185813_20131224185813_0006_A.png,CE3_BMYK_PCAML-C-020_SCI_N_20140112133137_20140112133137_0007_A.png,0,0,1396,1064,1,577,254,1,0.2578
16,CE3_BMYK_PCAML-C-005_SCI_N_20131224185813_20131224185813_0006_A.png,CE3_BMYK_PCAML-C-020_SCI_N_20140112133137_20140112133137_0007_A.png,1,1,1008,424,1,1690,956,-1,0.2578
16,CE3_BMYK_PCAML-C-005_SCI_N_20131224185813_20131224185813_0006_A.png,CE3_BMYK_PCAML-C-020_SCI_N_20140112133137_20140112133137_0007_A.png,2,0,1501,794,0,1039,1527,1,0.2578
17,CE3_BMYK_PCAML-C-023_SCI_N_20131224191656_20131224191656_0006_A.png,CE3_BMYK_PCAML-C-031_SCI_N_20140113193401_20140113193401_0008_A.png,0,0,1543,702,1,1165,1218,-1,0.3710
17,CE3_BMYK_PCAML-C-023_SCI_N_20131224191656_20131224191656_0006_A.png,CE3_BMYK_PCAML-C-031_SCI_N_20140113193401_20140113193401_0008_A.png,1,1,651,864,1,1879,779,-1,0.3710
17,CE3_BMYK_PCAML-C-023_SCI_N_20131224191656_20131224191656_0006_A.png,CE3_BMYK_PCAML-C-031_SCI_N_20140113193401_20140113193401_0008_A.png,2,1,1911,478,1,420,648,1,0.3710
18,CE3_BMYK_PCAML-C-055_SCI_N_20131224195832_20131224195832_0006_A.png,CE3_BMYK_PCAMR-C-013_SCI_N_20140112132404_20140112132404_0007_A.png,0,0,840,748,1,756,370,-1,0.1407
18,CE3_BMYK_PCAML-C-055_SCI_N_20131224195832_20131224195832_0006_A.png,CE3_BMYK_PCAMR-C-013_SCI_N_20140112132404_20140112132404_0007_A.png,1,1,1333,470,1,546,1134,1,0.1407
18,CE3_BMYK_PCAML-C-055_SCI_N_20131224195832_20131224195832_0006_A.png,CE3_BMYK_PCAMR-C-013_SCI_N_20140112132404_20140112132404_0007_A.png,2,1,1795,555,1,1858,223,-1,0.1407
19,CE3_BMYK_PCAML-C-025_SCI_N_20140112133649_20140112133649_0007_A.png,CE3_BMYK_PCAML-C-029_SCI_N_20131224193130_20131224193130_0006_A.png,0,0,1722,1473,0,777,601,-1,0.0753
19,CE3_BMYK_PCAML-C-025_SCI_N_20140112133649_20140112133649_0007_A.png,CE3_BMYK_PCAML-C-029_SCI_N_20131224193130_20131224193130_0006_A.png,1,0,1785,894,1,1753,1334,-1,0.0753
19,CE3_BMYK_PCAML-C-025_SCI_N_20140112133649_20140112133649_0007_A.png,CE3_BMYK_PCAML-C-029_SCI_N_20131224193130_20131224193130_0006_A.png,2,0,2089,532,1,1816,416,1,0.0753
20,CE3_BMYK_PCAML-C-027_SCI_N_20140112133854_20140112133854_0007_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20131224195202_20131224195202_0006_A.png,0,0,1207,416,0,903,1095,1,0.3455
20,CE3_BMYK_PCAML-C-027_SCI_N_20140112133854_20140112133854_0007_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20131224195202_20131224195202_0006_A.png,1,1,1375,293,0,231,532,1,0.3455
20,CE3_BMYK_PCAML-C-027_SCI_N_20140112133854_20140112133854_0007_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20131224195202_20131224195202_0006_A.png,2,1,892,478,1,1711,810,-1,0.3455
21,CE3_BMYK_PCAML-C-037_SCI_N_20140113194016_20140113194016_0008_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140113192010_20140113192010_0008_A.png,0,0,640,709,1,2089,594,1,0.4606
21,CE3_BMYK_PCAML-C-037_SCI_N_20140113194016_20140113194016_0008_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140113192010_20140113192010_0008_A.png,1,0,1291,246,0,1575,1033,0,0.4606
21,CE3_BMYK_PCAML-C-037_SCI_N_20140113194016_20140113194016_0008_A.png,CE3_BMYK_PCAMR-C-020_SCI_N_20140113192010_20140113192010_0008_A.png,2,0,1732,1550,0,871,239,0,0.4606
22,CE3_BMYK_PCAML-C-012_SCI_N_20140112132318_20140112132318_0007_A.png,CE3_BMYK_PCAMR-C-002_SCI_N_20131224185450_20131224185450_0006_A.png,0,0,1942,1373,1,1344,925,-1,0.3531
22,CE3_BMYK_PCAML-C-012_SCI_N_20140112132318_20140112132318_0007_A.png,CE3_BMYK_PCAMR-C-002_SCI_N_20131224185450_20131224185450_0006_A.png,1,1,1974,894,1,703,748,1,0.3531
22,CE3_BMYK_PCAML-C-012_SCI_N_20140112132318_20140112132318_0007_A.png,CE3_BMYK_PCAMR-C-002_SCI_N_20131224185450_20131224185450_0006_A.png,2,0,1596,378,1,1102,763,-1,0.3531
23,CE3_BMYK_PCAML-C-039_SCI_N_20140113194221_20140113194221_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20131224190207_20131224190207_0006_A.png,0,1,1911,933,0,346,871,1,0.3532
23,CE3_BMYK_PCAML-C-039_SCI_N_20140113194221_20140113194221_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20131224190207_20131224190207_0006_A.png,1,1,1239,640,0,1207,678,-1,0.3532
23,CE3_BMYK_PCAML-C-039_SCI_N_20140113194221_20140113194221_0008_A.png,CE3_BMYK_PCAMR-C-009_SCI_N_20131224190207_20131224190207_0006_A.png,2,0,1564,1527,0,462,1087,1,0.3532
24,CE3_BMYK_PCAMR-C-001_SCI_N_20140113190024_20140113190024_0008_A.png,CE3_BMYK_PCAMR-C-041_SCI_N_20140112135522_20140112135522_0007_A.png,0,0,2016,1465,1,840,1134,0,0.1512
24,CE3_BMYK_PCAMR-C-001_SCI_N_20140113190024_20140113190024_0008_A.png,CE3_BMYK_PCAMR-C-041_SCI_N_20140112135522_20140112135522_0007_A.png,1,1,357,902,1,1008,416,0,0.1512
24,CE3_BMYK_PCAMR-C-001_SCI_N_20140113190024_20140113190024_0008_A.png,CE3_BMYK_PCAMR-C-041_SCI_N_20140112135522_20140112135522_0007_A.png,2,1,1690,725,1,1207,1404,1,0.1512
25,CE3_BMYK_PCAML-C-017_SCI_N_20131224191042_20131224191042_0006_A.png,CE3_BMYK_PCAML-C-040_SCI_N_20131224194256_20131224194256_0006_A.png,0,1,1197,1064,0,1123,902,1,0.2052
25,CE3_BMYK_PCAML-C-017_SCI_N_20131224191042_20131224191042_0006_A.png,CE3_BMYK_PCAML-C-040_SCI_N_20131224194256_20131224194256_0006_A.png,1,0,1260,1272,0,1386,208,-1,0.2052
25,CE3_BMYK_PCAML-C-017_SCI_N_20131224191042_20131224191042_0006_A.png,CE3_BMYK_PCAML-C-040_SCI_N_20131224194256_20131224194256_0006_A.png,2,0,745,617,0,472,833,1,0.2052
26,CE3_BMYK_PCAMR-C-003_SCI_N_20140112131340_20140112131340_0007_A.png,CE3_BMYK_PCAMR-C-053_SCI_N_20140113195639_20140113195639_0008_A.png,0,0,420,1033,1,1281,378,1,0.2163
26,CE3_BMYK_PCAMR-C-003_SCI_N_20140112131340_20140112131340_0007_A.png,CE3_BMYK_PCAMR-C-053_SCI_N_20140113195639_20140113195639_0008_A.png,1,0,1197,624,1,1617,1473,1,0.2163
26,CE3_BMYK_PCAMR-C-003_SCI_N_20140112131340_20140112131340_0007_A.png,CE3_BMYK_PCAMR-C-053_SCI_N_20140113195639_20140113195639_0008_A.png,2,1,1974,1442,0,535,285,-1,0.2163
27,CE3_BMYK_PCAML-C-013_SCI_N_20131224190632_20131224190632_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20140113195946_20140113195946_0008_A.png,0,0,777,1380,0,1018,501,1,0.2034
27,CE3_BMYK_PCAML-C-013_SCI_N_20131224190632_20131224190632_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20140113195946_20140113195946_0008_A.png,1,0,1533,802,0,1312,192,-1,0.2034
27,CE3_BMYK_PCAML-C-013_SCI_N_20131224190632_20131224190632_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20140113195946_20140113195946_0008_A.png,2,0,1648,1080,0,703,347,-1,0.2034
28,CE3_BMYK_PCAML-C-003_SCI_N_20140113190245_20140113190245_0008_A.png,CE3_BMYK_PCAMR-C-001_SCI_N_20131224185347_20131224185347_0006_A.png,0,1,913,1288,1,1869,1203,-1,0.0891
28,CE3_BMYK_PCAML-C-003_SCI_N_20140113190245_20140113190245_0008_A.png,CE3_BMYK_PCAMR-C-001_SCI_N_20131224185347_20131224185347_0006_A.png,1,0,1344,972,1,535,1226,-1,0.0891
28,CE3_BMYK_PCAML-C-003_SCI_N_20140113190245_20140113190245_0008_A.png,CE3_BMYK_PCAMR-C-001_SCI_N_20131224185347_20131224185347_0006_A.png,2,1,367,1488,1,378,493,1,0.0891
29,CE3_BMYK_PCAMR-C-024_SCI_N_20140113192420_20140113192420_0008_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20140112140342_20140112140342_0007_A.png,0,0,556,894,1,1102,516,1,0.2421
29,CE3_BMYK_PCAMR-C-024_SCI_N_20140113192420_20140113192420_0008_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20140112140342_20140112140342_0007_A.png,1,1,703,1488,1,2016,370,0,0.2421
29,CE3_BMYK_PCAMR-C-024_SCI_N_20140113192420_20140113192420_0008_A.png,CE3_BMYK_PCAMR-C-049_SCI_N_20140112140342_20140112140342_0007_A.png,2,0,1417,1427,1,346,370,0,0.2421
30,CE3_BMYK_PCAMR-C-024_SCI_N_20140112133531_20140112133531_0007_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140112140956_20140112140956_0007_A.png,0,1,1984,1234,1,567,1126,0,0.3530
30,CE3_BMYK_PCAMR-C-024_SCI_N_20140112133531_20140112133531_0007_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140112140956_20140112140956_0007_A.png,1,1,1197,578,1,483,393,1,0.3530
30,CE3_BMYK_PCAMR-C-024_SCI_N_20140112133531_20140112133531_0007_A.png,CE3_BMYK_PCAMR-C-055_SCI_N_20140112140956_20140112140956_0007_A.png,2,1,1344,941,1,871,825,0,0.3530
31,CE3_BMYK_PCAML-C-008_SCI_N_20131224190120_20131224190120_0006_A.png,CE3_BMYK_PCAML-C-056_SCI_N_20140112141114_20140112141114_0007_A.png,0,0,409,1319,1,1585,563,1,0.2755
31,CE3_BMYK_PCAML-C-008_SCI_N_20131224190120_20131224190120_0006_A.png,CE3_BMYK_PCAML-C-056_SCI_N_20140112141114_20140112141114_0007_A.png,1,0,1144,524,0,1207,1141,1,0.2755
31,CE3_BMYK_PCAML-C-008_SCI_N_20131224190120_20131224190120_0006_A.png,CE3_BMYK_PCAML-C-056_SCI_N_20140112141114_20140112141114_0007_A.png,2,1,934,486,1,525,1134,1,0.2755
32,CE3_BMYK_PCAMR-C-009_SCI_N_20140112131955_20140112131955_0007_A.png,CE3_BMYK_PCAMR-C-017_SCI_N_20140112132814_20140112132814_0007_A.png,0,1,1008,1141,0,808,771,1,0.1386
32,CE3_BMYK_PCAMR-C-009_SCI_N_20140112131955_20140112131955_0007_A.png,CE3_BMYK_PCAMR-C-017_SCI_N_20140112132814_20140112132814_0007_A.png,1,1,1270,308,1,661,1141,1,0.1386
32,CE3_BMYK_PCAMR-C-009_SCI_N_20140112131955_20140112131955_0007_A.png,CE3_BMYK_PCAMR-C-017_SCI_N_20140112132814_20140112132814_0007_A.png,2,1,546,408,0,1428,648,1,0.1386
33,CE3_BMYK_PCAMR-C-030_SCI_N_20131224193216_20131224193216_0006_A.png,CE3_BMYK_PCAMR-C-036_SCI_N_20140112135010_20140112135010_0007_A.png,0,1,1680,424,0,294,632,-1,0.3406
33,CE3_BMYK_PCAMR-C-030_SCI_N_20131224193216_20131224193216_0006_A.png,CE3_BMYK_PCAMR-C-036_SCI_N_20140112135010_20140112135010_0007_A.png,1,0,283,1257,0,1879,316,1,0.3406
33,CE3_BMYK_PCAMR-C-030_SCI_N_20131224193216_20131224193216_0006_A.png,CE3_BMYK_PCAMR-C-036_SCI_N_20140112135010_20140112135010_0007_A.png,2,1,955,1257,0,850,1411,-1,0.3406
34,CE3_BMYK_PCAMR-C-004_SCI_N_20140113190331_20140113190331_0008_A.png,CE3_BMYK_PCAMR-C-014_SCI_N_20140112132507_20140112132507_0007_A.png,0,0,861,910,1,882,478,-1,0.2364
34,CE3_BMYK_PCAMR-C-004_SCI_N_20140113190331_20140113190331_0008_A.png,CE3_BMYK_PCAMR-C-014_SCI_N_20140112132507_20140112132507_0007_A.png,1,1,283,802,0,1606,1388,1,0.2364
34,CE3_BMYK_PCAMR-C-004_SCI_N_20140113190331_20140113190331_0008_A.png,CE3_BMYK_PCAMR-C-014_SCI_N_20140112132507_20140112132507_0007_A.png,2,0,1995,1203,1,451,254,-1,0.2364
35,CE3_BMYK_PCAML-C-016_SCI_N_20140113191616_20140113191616_0008_A.png,CE3_BMYK_PCAMR-C-025_SCI_N_20131224191845_20131224191845_0006_A.png,0,0,1207,702,0,399,1041,1,0.2067
35,CE3_BMYK_PCAML-C-016_SCI_N_20140113191616_20140113191616_0008_A.png,CE3_BMYK_PCAMR-C-025_SCI_N_20131224191845_20131224191845_0006_A.png,1,0,1134,378,1,1984,902,1,0.2067
35,CE3_BMYK_PCAML-C-016_SCI_N_20140113191616_20140113191616_0008_A.png,CE3_BMYK_PCAMR-C-025_SCI_N_20131224191845_20131224191845_0006_A.png,2,1,1165,1211,1,1942,1442,1,0.2067
36,CE3_BMYK_PCAMR-C-028_SCI_N_20131224192152_20131224192152_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20131224195919_20131224195919_0006_A.png,0,1,1869,424,0,1795,848,-1,0.5798
36,CE3_BMYK_PCAMR-C-028_SCI_N_20131224192152_20131224192152_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20131224195919_20131224195919_0006_A.png,1,1,1092,486,0,1491,1296,-1,0.5798
36,CE3_BMYK_PCAMR-C-028_SCI_N_20131224192152_20131224192152_0006_A.png,CE3_BMYK_PCAMR-C-056_SCI_N_20131224195919_20131224195919_0006_A.png,2,0,1176,540,0,619,439,-1,0.5798
37,CE3_BMYK_PCAML-C-048_SCI_N_20131224195115_20131224195115_0006_A.png,CE3_BMYK_PCAMR-C-052_SCI_N_20140113195536_20140113195536_0008_A.png,0,0,1291,1550,0,472,493,1,0.4524
37,CE3_BMYK_PCAML-C-048_SCI_N_20131224195115_20131224195115_0006_A.png,CE3_BMYK_PCAMR-C-052_SCI_N_20140113195536_20140113195536_0008_A.png,1,1,609,324,0,787,347,1,0.4524
37,CE3_BMYK_PCAML-C-048_SCI_N_20131224195115_20131224195115_0006_A.png,CE3_BMYK_PCAMR-C-052_SCI_N_20140113195536_20140113195536_0008_A.png,2,0,661,1234,0,1764,300,0,0.4524
38,CE3_BMYK_PCAML-C-035_SCI_N_20140113193811_20140113193811_0008_A.png,CE3_BMYK_PCAMR-C-003_SCI_N_20140113190229_20140113190229_0008_A.png,0,1,378,918,0,2037,300,0,0.6274
38,CE3_BMYK_PCAML-C-035_SCI_N_20140113193811_20140113193811_0008_A.png,CE3_BMYK_PCAMR-C-003_SCI_N_20140113190229_20140113190229_0008_A.png,1,1,535,1242,0,1386,624,-1,0.6274
38,CE3_BMYK_PCAML-C-035_SCI_N_20140113193811_20140113193811_0008_A.png,CE3_BMYK_PCAMR-C-003_SCI_N_20140113190229_20140113190229_0008_A.png,2,1,1816,393,0,1617,1033,-1,0.6274
39,CE3_BMYK_PCAMR-C-006_SCI_N_20131224185859_20131224185859_0006_A.png,CE3_BMYK_PCAMR-C-016_SCI_N_20140113191600_20140113191600_0008_A.png,0,0,1963,640,1,2005,385,-1,0.3730
39,CE3_BMYK_PCAMR-C-006_SCI_N_20131224185859_20131224185859_0006_A.png,CE3_BMYK_PCAMR-C-016_SCI_N_20140113191600_20140113191600_0008_A.png,1,1,1722,1357,0,1512,1126,0,0.3730
39,CE3_BMYK_PCAMR-C-006_SCI_N_20131224185859_20131224185859_0006_A.png,CE3_BMYK_PCAMR-C-016_SCI_N_20140113191600_20140113191600_0008_A.png,2,1,1617,462,1,1092,1164,1,0.3730
40,CE3_BMYK_PCAML-C-028_SCI_N_20140112133956_20140112133956_0007_A.png,CE3_BMYK_PCAML-C-054_SCI_N_20140113195757_20140113195757_0008_A.png,0,1,1218,208,1,1092,1033,-1,0.1862
40,CE3_BMYK_PCAML-C-028_SCI_N_20140112133956_20140112133956_0007_A.png,CE3_BMYK_PCAML-C-054_SCI_N_20140113195757_20140113195757_0008_A.png,1,1,1564,169,0,1407,1288,0,0.1862
40,CE3_BMYK_PCAML-C-028_SCI_N_20140112133956_20140112133956_0007_A.png,CE3_BMYK_PCAML-C-054_SCI_N_20140113195757_20140113195757_0008_A.png,2,1,1995,1419,0,2005,293,-1,0.1862
